10
100 1050
54 65 10
54 67 -5
54 69 5
54 79 4
54 87 5
54 89 -8
54 92 10
54 96 6
55 61 6
55 65 1
55 66 8
55 75 1
55 80 10
55 84 4
55 88 8
55 91 3
55 93 6
55 97 1
56 64 8
56 80 7
56 89 10
56 91 1
56 95 4
56 98 9
57 61 5
57 66 9
57 68 -9
57 73 2
57 74 1
57 77 10
57 78 1
57 85 2
57 92 8
57 96 1
58 66 8
58 71 9
58 83 7
58 90 2
58 92 3
58 93 7
59 61 6
59 62 10
59 64 8
59 68 7
59 73 1
59 98 6
60 61 3
60 74 7
60 76 9
60 78 2
60 82 7
60 86 10
60 95 1
60 96 9
60 97 6
60 98 8
61 67 5
61 71 7
61 77 8
61 89 10
61 94 2
62 65 7
62 70 9
62 72 6
62 78 4
62 92 1
62 97 4
63 65 -1
63 74 2
63 75 2
64 65 4
64 66 6
64 69 6
64 70 8
64 71 3
64 75 1
64 76 3
64 79 3
65 67 2
65 69 5
65 70 7
65 72 9
65 73 3
65 91 1
65 93 7
66 71 4
66 76 5
66 86 10
67 75 7
67 76 9
67 79 6
67 86 2
67 90 1
67 96 3
67 98 4
68 94 5
68 97 7
69 74 1
69 78 1
69 87 5
69 88 7
69 94 10
69 97 6
69 99 9
70 72 6
70 75 7
70 85 3
70 94 2
70 97 2
71 72 2
71 78 8
71 81 1
71 83 5
71 84 9
71 91 -3
71 94 4
71 97 3
71 99 5
72 79 6
72 85 5
72 86 5
72 87 7
72 89 1
72 93 7
72 96 6
72 99 10
73 75 6
73 86 6
73 88 1
73 89 2
73 94 5
73 98 4
74 76 2
74 80 8
74 85 5
74 88 2
74 92 9
74 95 2
74 99 3
75 90 1
75 96 10
75 97 6
75 98 4
76 78 7
76 79 7
76 83 4
76 86 9
76 92 8
76 97 7
77 78 9
77 79 8
77 84 4
77 86 3
77 87 1
77 89 1
78 88 3
79 80 2
79 85 7
79 93 2
79 94 9
79 96 7
79 98 9
80 87 3
80 88 2
80 89 6
80 92 10
80 97 5
81 84 5
81 85 7
81 89 5
81 95 8
82 94 9
83 84 4
83 86 10
83 90 3
84 91 10
84 92 7
84 93 8
84 95 10
84 99 2
85 88 8
85 99 3
86 91 8
86 93 8
86 96 9
86 99 4
87 95 -9
87 96 9
88 99 6
89 96 5
89 99 2
90 96 4
91 92 9
91 96 4
91 98 3
92 93 9
92 94 5
92 95 9
92 97 7
92 98 1
93 95 9
94 96 10
94 98 5
95 99 7
96 99 5
100 1050
0 6 2
0 8 -3
0 13 6
0 19 10
0 20 4
0 23 9
0 32 4
0 34 7
0 36 7
0 39 8
0 56 3
0 59 6
0 66 6
0 70 10
0 74 1
0 87 6
0 91 8
0 92 5
0 95 2
1 4 7
1 8 5
1 9 10
1 12 3
1 25 9
1 29 1
1 30 -4
1 31 5
1 38 5
1 45 4
1 54 7
1 55 5
1 56 1
1 69 9
1 71 10
1 72 4
1 73 7
1 76 8
1 82 4
1 83 8
1 84 2
1 89 7
1 96 4
1 97 10
2 12 10
2 14 10
2 25 1
2 29 2
2 30 10
2 36 4
2 40 9
2 47 5
2 57 1
2 65 7
2 66 4
2 67 2
2 76 7
2 83 7
2 89 7
2 90 8
2 91 7
2 96 10
2 97 5
3 10 5
3 26 1
3 27 10
3 31 10
3 38 5
3 47 6
3 50 5
3 51 8
3 53 10
3 69 3
3 77 5
3 83 9
3 88 -4
3 92 9
3 94 6
3 99 7
4 14 9
4 24 9
4 29 6
4 31 -7
4 32 2
4 36 1
4 37 5
4 43 5
4 59 9
4 63 -8
4 64 3
4 68 2
4 69 5
4 71 6
4 74 7
4 76 7
4 87 1
4 92 8
4 93 9
5 10 1
5 11 1
5 18 6
5 25 3
5 30 2
5 33 9
5 35 1
5 42 10
5 48 6
5 54 2
5 58 9
5 59 2
5 60 3
5 64 5
5 66 9
5 70 7
5 71 4
5 74 6
5 79 3
5 90 7
5 96 3
5 98 6
5 99 5
6 8 9
6 17 10
6 18 3
6 19 6
6 23 1
6 24 8
6 25 2
6 28 8
6 35 4
6 44 1
6 46 -4
6 62 5
6 79 6
6 80 8
6 82 3
6 86 5
7 11 6
7 12 3
7 14 7
7 19 5
7 30 2
7 32 7
7 34 2
7 40 8
7 44 -3
7 57 2
7 64 8
7 68 10
7 72 4
7 78 6
7 79 7
7 81 4
8 12 8
8 13 7
8 22 1
8 26 6
8 29 5
8 32 10
8 34 8
8 36 7
8 41 7
8 50 6
8 54 -1
8 78 4
8 80 6
8 85 10
8 87 8
8 90 1
9 12 3
9 14 3
9 16 5
9 18 10
9 30 10
9 37 5
9 39 8
9 51 4
9 52 9
9 53 2
9 56 9
9 58 6
9 63 7
9 67 10
9 68 1
9 79 3
9 96 1
10 14 4
10 18 3
10 19 2
10 21 -3
10 31 4
10 33 2
10 34 8
10 36 8
10 39 4
10 40 5
10 43 6
10 54 2
10 61 3
10 63 6
10 70 3
10 76 5
10 77 9
10 78 8
10 82 1
10 85 2
10 87 6
10 89 8
10 92 10
10 94 9
10 99 9
11 12 4
11 19 8
11 21 10
11 33 1
11 38 8
11 40 2
11 43 1
11 49 -1
11 54 9
11 57 7
11 60 4
11 61 8
11 63 1
11 68 5
11 69 4
11 72 4
11 74 1
11 76 4
11 77 6
11 81 6
11 82 6
11 83 6
11 86 1
11 87 1
11 92 4
11 95 -5
11 99 1
12 25 5
12 27 5
12 35 5
12 40 -6
12 47 7
12 56 3
12 62 4
12 69 3
12 70 1
12 78 5
12 82 7
12 89 6
12 94 9
12 96 7
12 97 8
13 28 5
13 31 5
13 32 10
13 37 10
13 44 1
13 45 5
13 48 3
13 51 1
13 53 7
13 57 7
13 58 5
13 63 1
13 64 5
13 65 9
13 68 8
13 72 3
13 75 4
13 78 10
13 80 2
13 81 5
13 87 1
13 92 3
13 99 2
14 19 7
14 20 -6
14 22 10
14 28 5
14 49 6
14 63 5
14 64 4
14 69 7
14 79 2
14 88 10
14 96 9
14 99 5
15 21 1
15 22 5
15 30 5
15 36 1
15 40 4
15 44 10
15 45 -2
15 46 2
15 61 2
15 67 -9
15 80 4
15 81 7
15 83 8
15 84 2
15 86 7
15 90 9
15 97 9
16 17 9
16 20 6
16 23 5
16 24 7
16 29 5
16 32 9
16 35 8
16 37 5
16 45 7
16 60 10
16 81 5
16 84 2
16 86 5
17 19 -9
17 25 2
17 35 9
17 36 6
17 40 1
17 45 3
17 47 10
17 51 7
17 54 6
17 56 5
17 57 9
17 59 4
17 60 1
17 69 1
17 70 5
17 71 10
17 78 8
17 90 7
17 93 10
17 99 3
18 20 9
18 21 8
18 23 7
18 29 4
18 31 6
18 36 7
18 39 9
18 50 5
18 51 6
18 53 1
18 54 6
18 55 4
18 61 10
18 63 7
18 68 4
18 71 9
18 75 5
18 83 4
18 85 8
18 88 5
18 89 10
18 98 2
18 99 8
19 23 1
19 45 3
19 46 7
19 52 4
19 53 7
19 59 -2
19 65 4
19 66 1
19 69 8
19 70 5
19 75 8
19 82 4
19 87 -2
19 90 1
19 92 7
19 94 7
19 98 3
20 25 7
20 27 6
20 32 5
20 35 5
20 36 6
20 42 9
20 43 6
20 45 9
20 49 3
20 50 6
20 54 1
20 55 8
20 58 3
20 65 3
20 66 1
20 71 10
20 72 1
20 73 1
20 74 1
20 75 -2
20 77 8
20 79 7
20 80 4
20 85 1
20 89 9
20 92 5
20 93 4
20 95 8
20 98 2
21 23 6
21 24 9
21 28 9
21 31 6
21 36 5
21 40 3
21 62 4
21 64 5
21 67 9
21 79 1
21 80 3
21 88 2
21 90 8
22 30 -4
22 33 7
22 37 3
22 38 1
22 40 10
22 49 2
22 50 5
22 51 3
22 55 3
22 57 10
22 60 10
22 63 10
22 65 2
22 66 -4
22 70 8
22 71 7
22 75 6
22 76 10
22 77 4
22 83 9
22 87 5
22 90 5
22 94 8
22 97 -8
23 32 -10
23 36 5
23 44 4
23 45 6
23 46 10
23 47 1
23 62 -10
23 65 3
23 68 8
23 75 2
23 83 3
23 88 1
23 97 10
24 28 7
24 39 -8
24 43 9
24 44 -7
24 46 9
24 53 10
24 56 7
24 59 9
24 65 3
24 68 9
24 73 1
24 74 10
24 75 7
24 88 9
24 96 2
25 26 3
25 30 3
25 31 6
25 32 2
25 35 -8
25 40 7
25 45 7
25 48 4
25 52 -8
25 55 4
25 57 3
25 62 4
25 64 3
25 68 6
25 77 10
25 86 7
25 93 6
25 96 7
26 28 3
26 37 4
26 39 5
26 42 7
26 50 8
26 56 10
26 58 7
26 64 6
26 65 10
26 67 9
26 71 7
26 75 10
26 77 9
26 87 5
26 93 9
26 96 2
27 28 6
27 35 3
27 38 4
27 40 1
27 49 7
27 63 10
27 67 1
27 71 7
27 84 -1
27 95 5
27 98 1
28 34 3
28 39 6
28 44 3
28 51 7
28 58 5
28 60 3
28 62 8
28 64 9
28 65 6
28 71 9
28 73 8
28 75 5
28 76 5
28 79 4
28 81 5
28 85 6
28 93 5
29 31 10
29 32 1
29 36 1
29 42 7
29 47 1
29 53 -9
29 55 4
29 60 6
29 62 6
29 63 10
29 64 8
29 65 4
29 66 9
29 68 7
29 76 2
29 81 10
29 82 7
29 91 5
29 92 5
29 93 1
30 33 10
30 38 4
30 39 9
30 48 10
30 60 9
30 71 2
30 74 8
30 75 10
30 81 6
30 82 3
30 88 8
30 96 7
31 40 6
31 44 9
31 49 1
31 52 1
31 58 8
31 59 5
31 63 3
31 66 2
31 72 8
31 74 8
31 86 6
31 92 5
31 96 3
31 99 9
32 33 -3
32 37 9
32 38 8
32 53 2
32 61 1
32 64 6
32 66 -4
32 67 9
32 69 1
32 85 5
32 91 4
32 93 7
32 95 10
32 96 -9
33 36 2
33 38 4
33 43 4
33 54 9
33 58 5
33 60 6
33 61 2
33 69 3
33 76 7
33 79 10
33 85 3
33 93 1
34 36 5
34 38 5
34 39 9
34 47 9
34 52 5
34 63 8
34 70 6
34 71 10
34 86 4
34 87 -2
34 89 7
34 91 1
34 92 10
34 94 5
34 96 1
35 36 5
35 38 10
35 39 5
35 41 2
35 44 7
35 52 9
35 67 8
35 69 2
35 71 7
35 74 3
35 79 -7
35 80 9
35 81 5
35 82 3
35 86 8
35 90 6
35 93 6
36 40 7
36 43 10
36 45 8
36 49 8
36 56 3
36 57 7
36 62 9
36 64 4
36 79 6
36 81 6
36 86 2
36 87 10
36 89 10
36 90 10
37 42 8
37 64 5
37 72 3
37 84 7
37 88 1
37 96 6
38 45 1
38 46 5
38 50 8
38 53 10
38 54 4
38 56 4
38 61 9
38 65 6
38 66 1
38 70 1
38 75 8
38 85 8
38 86 3
38 98 3
39 52 7
39 53 8
39 54 3
39 56 9
39 60 3
39 61 3
39 63 2
39 68 8
39 70 2
39 82 4
39 83 10
39 88 5
39 95 7
40 41 10
40 43 10
40 52 2
40 56 7
40 58 4
40 61 2
40 71 10
40 73 9
40 75 1
40 78 6
40 87 2
40 92 10
40 93 5
40 96 5
40 99 9
41 50 1
41 54 5
41 55 6
41 62 7
41 63 5
41 67 5
41 69 5
41 85 9
41 88 8
41 89 3
41 95 5
41 96 4
42 48 2
42 55 4
42 57 10
42 60 3
42 62 4
42 63 9
42 72 1
42 74 1
42 75 2
42 76 10
42 87 10
42 97 9
43 46 10
43 47 6
43 48 6
43 57 8
43 64 7
43 68 8
43 72 1
43 76 6
43 77 10
43 80 3
43 84 10
43 97 2
43 99 3
44 50 2
44 64 2
44 66 2
44 71 8
44 77 9
44 80 6
44 82 6
44 86 7
44 87 6
44 89 3
44 90 8
44 97 5
45 48 6
45 61 5
45 62 7
45 65 9
45 66 1
45 73 10
45 74 3
45 75 10
45 85 7
45 86 1
45 94 7
46 52 3
46 58 2
46 62 3
46 64 10
46 65 1
46 71 8
46 76 8
46 77 2
46 85 5
46 89 10
46 97 6
46 99 6
47 49 6
47 74 1
47 76 9
47 81 1
47 84 3
47 87 8
47 89 8
47 99 8
48 55 6
48 58 9
48 67 3
48 79 3
48 81 -3
48 90 7
48 98 9
49 51 3
49 68 3
49 75 -3
49 76 6
49 77 3
49 81 6
49 97 8
50 55 2
50 61 8
50 62 1
50 65 9
50 67 6
50 68 10
50 70 7
50 72 2
50 73 6
50 76 5
50 82 1
50 86 6
50 98 8
51 52 5
51 54 2
51 56 1
51 59 1
51 71 4
51 72 9
51 75 4
51 76 10
51 79 -5
51 84 5
51 86 8
51 95 2
51 96 2
52 54 9
52 55 -8
52 68 4
52 69 4
52 72 10
52 75 6
52 80 9
52 84 2
52 86 1
52 89 8
52 93 3
52 94 1
53 54 6
53 55 1
53 57 1
53 60 5
53 65 4
53 68 4
53 70 10
53 71 1
53 72 9
53 73 6
53 76 3
53 80 5
53 82 3
53 86 4
53 90 2
53 92 6
53 99 8
54 57 7
54 63 9
54 66 7
54 68 4
54 69 1
54 71 4
54 80 5
54 88 9
54 96 9
54 99 4
55 60 3
55 63 2
55 65 10
55 83 7
55 90 5
56 57 2
56 64 7
56 66 1
56 67 10
56 70 6
56 79 2
56 81 10
56 86 7
56 89 6
56 90 9
56 92 9
56 97 5
57 59 9
57 77 8
57 82 4
57 83 8
57 85 8
57 88 -7
57 92 7
57 93 4
57 94 9
57 96 8
58 62 8
58 69 2
58 72 7
58 86 2
58 89 5
58 95 1
58 98 4
59 65 5
59 66 -10
59 67 9
59 68 3
59 70 6
59 79 1
59 85 3
59 87 6
59 90 3
59 94 9
59 98 6
60 64 7
60 69 10
60 71 1
60 81 6
60 83 9
60 85 2
60 88 4
60 97 1
61 72 4
61 79 7
61 85 1
61 87 4
61 89 6
62 65 10
62 77 10
62 84 9
62 86 2
62 92 4
62 96 8
63 64 9
63 67 8
63 68 4
63 72 6
63 78 1
63 95 2
64 67 3
64 76 7
64 79 6
65 72 5
65 78 9
65 79 3
65 83 2
65 84 8
65 86 6
65 94 2
66 73 1
66 75 3
66 81 5
66 82 9
66 87 7
66 93 1
67 69 4
67 74 1
67 76 6
67 82 10
67 83 7
67 86 9
67 90 8
67 98 -4
68 74 5
68 84 3
68 89 2
68 92 5
69 72 2
69 88 10
69 93 1
69 98 9
70 75 4
70 80 6
70 81 1
70 87 -1
70 90 10
71 73 -1
71 74 1
71 77 10
71 80 10
71 85 7
71 86 1
71 93 2
71 95 8
71 99 10
72 73 3
72 79 5
72 85 7
72 91 3
72 94 8
73 75 4
73 92 8
74 78 7
74 81 5
74 86 3
74 89 8
74 94 2
75 77 7
75 80 10
75 83 -5
75 88 -6
75 94 8
75 99 7
76 77 2
76 80 -1
76 81 2
76 90 3
76 93 9
77 78 9
77 80 2
77 87 1
77 94 2
77 97 4
78 81 2
78 82 4
78 86 7
78 90 8
78 92 3
78 93 10
78 94 5
78 96 2
79 83 10
79 96 -9
80 83 7
80 84 2
80 97 -5
80 99 10
81 83 3
81 91 2
81 93 4
81 99 6
82 83 2
82 98 7
83 84 9
83 85 2
83 86 3
83 95 9
83 96 1
84 89 9
84 98 4
85 87 8
86 97 2
87 89 4
87 91 10
87 96 2
88 91 2
88 95 10
88 96 2
88 97 -1
89 90 3
90 91 9
90 94 3
90 97 4
91 95 10
92 96 4
92 98 9
93 94 9
93 96 8
94 98 6
94 99 6
96 99 6
